"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"Oct., 2021 "	"2021/10"	182	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"Nov., 2021 "	"2021/11"	184	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"Dec., 2021 "	"2021/12"	213	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"			8442	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jan., 2018"	"2018/01"	95	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Feb., 2018"	"2018/02"	75	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Mar., 2018"	"2018/03"	92	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Apr., 2018"	"2018/04"	73	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"May, 2018"	"2018/05"	81	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jun., 2018"	"2018/06"	79	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jul., 2018"	"2018/07"	84	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Aug., 2018"	"2018/08"	73	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Sep., 2018"	"2018/09"	80	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Oct., 2018"	"2018/10"	84	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Nov., 2018"	"2018/11"	74	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Dec., 2018"	"2018/12"	96	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jan., 2019"	"2019/01"	102	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Feb., 2019"	"2019/02"	101	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Mar., 2019"	"2019/03"	83	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Apr., 2019"	"2019/04"	84	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"May, 2019"	"2019/05"	94	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jun., 2019"	"2019/06"	87	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jul., 2019"	"2019/07"	101	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Aug., 2019"	"2019/08"	78	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Sep., 2019"	"2019/09"	72	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Oct., 2019"	"2019/10"	74	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Nov., 2019"	"2019/11"	85	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Dec., 2019"	"2019/12"	95	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jan., 2020"	"2020/01"	94	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Feb., 2020"	"2020/02"	72	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Mar., 2020"	"2020/03"	75	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Apr., 2020"	"2020/04"	92	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"May, 2020"	"2020/05"	99	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jun., 2020"	"2020/06"	90	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jul., 2020"	"2020/07"	92	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Aug., 2020"	"2020/08"	83	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Sep., 2020"	"2020/09"	92	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Oct., 2020"	"2020/10"	95	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Nov., 2020"	"2020/11"	80	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Dec., 2020"	"2020/12"	92	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jan., 2021 "	"2021/01"	97	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Feb., 2021 "	"2021/02"	75	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Mar., 2021 "	"2021/03"	106	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Apr., 2021 "	"2021/04"	97	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"May, 2021 "	"2021/05"	100	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jun., 2021 "	"2021/06"	81	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Jul., 2021 "	"2021/07"	93	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Aug., 2021 "	"2021/08"	94	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Sep., 2021 "	"2021/09"	80	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Oct., 2021 "	"2021/10"	80	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Nov., 2021 "	"2021/11"	89	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Dec., 2021 "	"2021/12"	131	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"			4221	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jan., 2018"	"2018/01"	68	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Feb., 2018"	"2018/02"	76	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Mar., 2018"	"2018/03"	81	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Apr., 2018"	"2018/04"	61	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"May, 2018"	"2018/05"	68	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jun., 2018"	"2018/06"	72	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jul., 2018"	"2018/07"	70	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Aug., 2018"	"2018/08"	52	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Sep., 2018"	"2018/09"	78	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Oct., 2018"	"2018/10"	65	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Nov., 2018"	"2018/11"	78	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Dec., 2018"	"2018/12"	70	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jan., 2019"	"2019/01"	92	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Feb., 2019"	"2019/02"	63	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Mar., 2019"	"2019/03"	79	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Apr., 2019"	"2019/04"	63	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"May, 2019"	"2019/05"	64	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jun., 2019"	"2019/06"	74	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jul., 2019"	"2019/07"	74	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Aug., 2019"	"2019/08"	78	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Sep., 2019"	"2019/09"	79	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Oct., 2019"	"2019/10"	49	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Nov., 2019"	"2019/11"	64	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Dec., 2019"	"2019/12"	86	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jan., 2020"	"2020/01"	81	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Feb., 2020"	"2020/02"	73	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Mar., 2020"	"2020/03"	90	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Apr., 2020"	"2020/04"	66	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"May, 2020"	"2020/05"	85	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jun., 2020"	"2020/06"	76	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jul., 2020"	"2020/07"	95	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Aug., 2020"	"2020/08"	99	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Sep., 2020"	"2020/09"	91	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Oct., 2020"	"2020/10"	85	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Nov., 2020"	"2020/11"	85	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Dec., 2020"	"2020/12"	78	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jan., 2021 "	"2021/01"	93	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Feb., 2021 "	"2021/02"	74	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Mar., 2021 "	"2021/03"	84	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Apr., 2021 "	"2021/04"	84	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"May, 2021 "	"2021/05"	73	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jun., 2021 "	"2021/06"	91	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Jul., 2021 "	"2021/07"	88	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Aug., 2021 "	"2021/08"	79	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Sep., 2021 "	"2021/09"	94	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Oct., 2021 "	"2021/10"	95	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Nov., 2021 "	"2021/11"	84	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"Dec., 2021 "	"2021/12"	90	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"			3737	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jan., 2018"	"2018/01"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Feb., 2018"	"2018/02"	20	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Mar., 2018"	"2018/03"	22	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Apr., 2018"	"2018/04"	27	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"May, 2018"	"2018/05"	21	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jun., 2018"	"2018/06"	23	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jul., 2018"	"2018/07"	18	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Aug., 2018"	"2018/08"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Sep., 2018"	"2018/09"	18	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Oct., 2018"	"2018/10"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Nov., 2018"	"2018/11"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Dec., 2018"	"2018/12"	30	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jan., 2019"	"2019/01"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Feb., 2019"	"2019/02"	16	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Mar., 2019"	"2019/03"	33	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Apr., 2019"	"2019/04"	22	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"May, 2019"	"2019/05"	19	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jun., 2019"	"2019/06"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jul., 2019"	"2019/07"	24	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Aug., 2019"	"2019/08"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Sep., 2019"	"2019/09"	21	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Oct., 2019"	"2019/10"	19	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Nov., 2019"	"2019/11"	19	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Dec., 2019"	"2019/12"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jan., 2020"	"2020/01"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Feb., 2020"	"2020/02"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Mar., 2020"	"2020/03"	22	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Apr., 2020"	"2020/04"	23	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"May, 2020"	"2020/05"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jun., 2020"	"2020/06"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jul., 2020"	"2020/07"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Aug., 2020"	"2020/08"	30	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Sep., 2020"	"2020/09"	34	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Oct., 2020"	"2020/10"	43	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Nov., 2020"	"2020/11"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Dec., 2020"	"2020/12"	33	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jan., 2021 "	"2021/01"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Feb., 2021 "	"2021/02"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Mar., 2021 "	"2021/03"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Apr., 2021 "	"2021/04"	20	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"May, 2021 "	"2021/05"	30	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jun., 2021 "	"2021/06"	27	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Jul., 2021 "	"2021/07"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Aug., 2021 "	"2021/08"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Sep., 2021 "	"2021/09"	30	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Oct., 2021 "	"2021/10"	36	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Nov., 2021 "	"2021/11"	24	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"	"Dec., 2021 "	"2021/12"	23	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"Wyoming"	"56"			1204	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jan., 2018"	"2018/01"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Feb., 2018"	"2018/02"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Mar., 2018"	"2018/03"	30	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Apr., 2018"	"2018/04"	24	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"May, 2018"	"2018/05"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jun., 2018"	"2018/06"	19	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jul., 2018"	"2018/07"	27	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Aug., 2018"	"2018/08"	32	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Sep., 2018"	"2018/09"	32	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Oct., 2018"	"2018/10"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Nov., 2018"	"2018/11"	39	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Dec., 2018"	"2018/12"	42	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jan., 2019"	"2019/01"	36	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Feb., 2019"	"2019/02"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Mar., 2019"	"2019/03"	27	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Apr., 2019"	"2019/04"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"May, 2019"	"2019/05"	34	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jun., 2019"	"2019/06"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jul., 2019"	"2019/07"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Aug., 2019"	"2019/08"	21	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Sep., 2019"	"2019/09"	32	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Oct., 2019"	"2019/10"	34	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Nov., 2019"	"2019/11"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Dec., 2019"	"2019/12"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jan., 2020"	"2020/01"	34	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Feb., 2020"	"2020/02"	33	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Mar., 2020"	"2020/03"	36	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Apr., 2020"	"2020/04"	24	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"May, 2020"	"2020/05"	30	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jun., 2020"	"2020/06"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jul., 2020"	"2020/07"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Aug., 2020"	"2020/08"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Sep., 2020"	"2020/09"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Oct., 2020"	"2020/10"	41	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Nov., 2020"	"2020/11"	32	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Dec., 2020"	"2020/12"	37	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jan., 2021 "	"2021/01"	41	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Feb., 2021 "	"2021/02"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Mar., 2021 "	"2021/03"	41	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Apr., 2021 "	"2021/04"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"May, 2021 "	"2021/05"	33	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jun., 2021 "	"2021/06"	33	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Jul., 2021 "	"2021/07"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Aug., 2021 "	"2021/08"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Sep., 2021 "	"2021/09"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Oct., 2021 "	"2021/10"	44	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Nov., 2021 "	"2021/11"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"	"Dec., 2021 "	"2021/12"	41	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"Alaska"	"02"			1558	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Jan., 2018"	"2018/01"	1551	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Feb., 2018"	"2018/02"	1343	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Mar., 2018"	"2018/03"	1430	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Apr., 2018"	"2018/04"	1376	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"May, 2018"	"2018/05"	1336	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Jun., 2018"	"2018/06"	1340	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Jul., 2018"	"2018/07"	1365	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Aug., 2018"	"2018/08"	1364	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Sep., 2018"	"2018/09"	1198	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Oct., 2018"	"2018/10"	1205	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Nov., 2018"	"2018/11"	1298	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Dec., 2018"	"2018/12"	1396	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Jan., 2019"	"2019/01"	1459	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"California"	"06"	"Feb., 2019"	"2019/02"	1399	Not Applicable	Not Applicable
